Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
20-06-2016,208,216.6,208,215.8,213.85,2736791,22450,585257293,416306,15.21,8.6,7.8
17-06-2016,216.9,217.65,211.6,213.4,214.77,2647601,21118,568617438,622993,23.53,6.05,-3.5
16-06-2016,216.2,218.5,213.1,215.7,215.77,5088435,38037,1097951440,714761,14.05,5.4,-0.5
15-06-2016,209.9,217.4,208.55,215.65,213.8,5696454,43650,1217923461,905325,15.89,8.85,5.75
14-06-2016,204.1,208.25,204,207.55,206.11,1969658,16443,405958550,263121,13.36,4.25,3.45
13-06-2016,200.8,204,200.3,202.2,201.72,1673001,14828,337474999,276273,16.51,3.7,1.4
10-06-2016,209.05,211.5,205.5,206.2,208.25,2497938,21608,520194225,496405,19.87,6,-2.85
09-06-2016,210,212.8,208.65,210,210.59,2650120,22802,558084857,469360,17.71,4.15,0
08-06-2016,210.55,211.85,207.5,210.4,210.22,2900015,26079,609634933,432231,14.9,4.35,-0.15
07-06-2016,200,210.9,200,209.8,205.91,6382200,58804,1314133310,1412557,22.13,10.9,9.8
06-06-2016,197.25,202.3,197.1,199.05,199.52,1953139,18960,389695831,266652,13.65,5.2,1.8
03-06-2016,201,202.4,195.4,196.5,198.83,2884550,21765,573547086,678211,23.51,7,-4.5
02-06-2016,198,202.25,195.8,200.55,199.11,2657049,29673,529032958,306607,11.54,6.45,2.55
01-06-2016,206,207.95,196.5,197.9,202.66,4105938,39435,832125970,752540,18.33,11.45,-8.1
31-05-2016,198.75,205.6,196.55,204.85,201.52,4087878,31701,823778543,855726,20.93,9.05,6.1
30-05-2016,200.05,203.8,194.8,198.65,198.63,4293641,43244,852836150,845695,19.7,9,-1.4
27-05-2016,185,202,181.55,195.55,189.49,11408487,89515,2161773268,2025809,17.76,20.45,10.55
26-05-2016,175.8,184.9,173.6,183.75,179.53,3110660,26023,558448548,844889,27.16,11.3,7.95
25-05-2016,171.2,175.75,171.2,175.15,173.88,1698436,13518,295326226,586639,34.54,4.55,3.95
24-05-2016,168.95,170.7,166.6,169.55,168.24,1700663,15131,286124083,420413,24.72,4.1,0.6
23-05-2016,172.8,172.85,168.5,168.95,169.86,2468012,17885,419225621,961307,38.95,4.35,-3.85
20-05-2016,173,174.7,170.7,171.45,172.65,2496808,21811,431084860,872400,34.94,4,-1.55
19-05-2016,181,181,172.05,172.9,175.71,3330710,23001,585226367,1438997,43.2,8.95,-8.1
18-05-2016,177.1,180.55,173.65,180.2,178.58,2611488,21113,466356815,561680,21.51,6.9,3.1
17-05-2016,178.5,178.95,175.3,177.05,176.86,3425424,21239,605816227,1465127,42.77,3.65,-1.45
16-05-2016,185,185,175.4,177.2,177.5,4356015,36019,773206377,1770099,40.64,9.6,-7.8
13-05-2016,187.15,187.6,184.4,185,185.28,2424054,12635,449131821,1122227,46.3,3.2,-2.15
12-05-2016,187.1,189.4,185.45,188.4,187.26,2216583,15623,415087864,847415,38.23,3.95,1.3
11-05-2016,185.65,188.6,184.3,184.95,186.37,1420234,13094,264693968,383715,27.02,4.3,-0.7
10-05-2016,188.5,190,186.85,189.3,188.81,1197693,11252,226139252,210576,17.58,3.15,0.8
09-05-2016,186.15,189.2,185.25,188.65,187.23,1469707,14207,275179594,398957,27.15,3.95,2.5
06-05-2016,180.5,185,180.2,184.4,183.05,2299426,19286,420899431,460696,20.04,4.8,3.9
05-05-2016,180.55,182.4,178.6,180.45,180.46,2396487,18272,432477863,376501,15.71,3.8,-0.1
04-05-2016,183.95,184.25,179.6,180.1,181.85,2083677,20292,378916700,539650,25.9,4.65,-3.85
03-05-2016,187.3,189.3,183.75,184.2,186.51,1917761,18122,357680629,435171,22.69,5.55,-3.1
02-05-2016,188,188.5,186,186.4,187,1384041,14564,258811955,347507,25.11,2.5,-1.6
29-04-2016,191.65,194,186.65,188.95,189.86,2639631,21800,501173360,545203,20.65,7.35,-2.7
28-04-2016,196.5,198.25,191.5,192.15,193.92,2591182,18650,502484382,583717,22.53,6.75,-4.35
27-04-2016,201.1,201.1,196,196.5,198.02,1603074,16082,317445803,369148,23.03,5.1,-4.6
26-04-2016,196.65,201.4,194.6,200.85,198.76,2179231,20559,433147121,340926,15.64,6.8,4.2
25-04-2016,201,202.5,195.95,197.3,199.48,2266852,18743,452195077,412069,18.18,6.55,-3.7
22-04-2016,193.05,201.25,191.8,199.9,198.54,4435130,33782,880572127,917135,20.68,9.45,6.85
21-04-2016,190,197.35,190,194.2,194.78,3115164,24971,606771603,729686,23.42,7.35,4.2
20-04-2016,188.4,188.65,184.3,187.3,186.64,1965713,19781,366872214,358032,18.21,4.35,-1.1
18-04-2016,191.65,191.7,185.8,186.85,187.46,1276445,12911,239278116,379273,29.71,5.9,-4.8
13-04-2016,191.1,193.7,190.85,191.75,192.15,1890928,16320,363350848,518348,27.41,2.85,0.65
12-04-2016,188.3,190,186.4,187.7,188.29,1402477,12390,264068005,225081,16.05,3.6,-0.6
11-04-2016,183.6,188.9,182,188.15,185.4,2004726,16964,371680489,497665,24.82,6.9,4.55
08-04-2016,181.2,183.8,180.35,183.1,182.66,1546393,13944,282467397,294719,19.06,3.45,1.9
07-04-2016,184.05,185.65,181.15,182.1,183.28,1857411,18432,340418727,261610,14.08,4.5,-1.95
06-04-2016,185,185.65,182.5,183.95,184.1,1778378,17536,327399338,337447,18.97,3.15,-1.05
05-04-2016,193,194.65,183.45,184.5,189.23,4328825,42377,819146487,1302158,30.08,11.2,-8.5
04-04-2016,198,198,192.9,195,195.18,1632477,14394,318631806,384521,23.55,5.1,-3
01-04-2016,194,197.25,192.05,195.7,194.96,2072396,18337,404042221,295360,14.25,5.2,1.7
31-03-2016,198,198.75,192.7,194.3,195.96,2515892,24894,493003802,443053,17.61,6.05,-3.7
30-03-2016,191.5,198.25,190.6,197.55,194.86,2149916,18022,418929312,467936,21.77,7.65,6.05
29-03-2016,188.8,191.25,186.8,189.5,189.59,1639587,13455,310842747,299903,18.29,4.45,0.7
28-03-2016,196.8,198.05,187.7,188.45,192.14,2165388,18824,416056965,671045,30.99,10.35,-8.35
23-03-2016,197,197.45,195.2,196.8,196.49,1151510,10647,226259721,178767,15.52,2.25,-0.2
22-03-2016,197.7,198,194.5,197.4,196.41,1983301,16043,389540552,332781,16.78,3.5,-0.3
21-03-2016,193.75,197.15,193.15,196.65,195.33,1890663,20604,369298807,489497,25.89,4,2.9
18-03-2016,186.45,192,186,191.05,188.98,2161579,18273,408488980,535896,24.79,6,4.6
17-03-2016,188,189.25,184.65,186.15,187.6,2004636,20417,376069627,404867,20.2,4.6,-1.85
16-03-2016,184.8,185.9,181.65,185.1,184.08,1853901,14000,341257114,260725,14.06,4.25,0.3
15-03-2016,182,186.1,181.85,185.25,184.64,2106123,16233,388872201,514301,24.42,4.25,3.25
14-03-2016,182.35,183.4,180.7,181.9,181.89,1627470,12206,296013231,354007,21.75,2.7,-0.45
11-03-2016,180.2,182.65,177.7,180.35,180.38,2656995,18971,479276692,403859,15.2,4.95,0.15
10-03-2016,184.5,184.8,179.45,180.65,181.63,2264920,15888,411366555,390656,17.25,5.35,-3.85
09-03-2016,180.65,183.95,178.8,183.45,181.64,2757274,20896,500845019,353245,12.81,5.15,2.8
08-03-2016,187,187.5,181.4,183.65,184.24,3064239,32605,564569690,582672,19.02,6.1,-3.35
04-03-2016,183.4,189.8,178.55,188.4,185.15,4418205,36358,818021075,663256,15.01,11.25,5
03-03-2016,184,184.75,178.55,182.5,181.35,3884782,32534,704508320,531084,13.67,6.2,-1.5
02-03-2016,172.5,183,171,180.85,177.81,7051639,58218,1253876691,1623913,23.03,12,8.35
01-03-2016,160,163,159,162.2,161.18,2941008,27580,474021772,527295,17.93,4,2.2
29-02-2016,158.75,163.9,153.2,158.4,159.05,9080674,72156,1444247474,1021441,11.25,10.7,-0.35
26-02-2016,155.3,158.5,152.75,156.25,155.76,2664596,24691,415045912,519720,19.5,5.75,0.95
25-02-2016,157.6,158.15,151.3,151.9,154.09,2781627,26020,428624317,890329,32.01,6.85,-5.7
24-02-2016,156.2,160.75,155.35,156.7,158.29,2612373,21804,413521328,369117,14.13,5.4,0.5
23-02-2016,165,165.15,158,158.45,159.94,3359454,20537,537296570,1649121,49.09,7.15,-6.55
22-02-2016,165.8,166.8,163.8,164.95,165.15,1732629,16806,286147648,345664,19.95,3,-0.85
19-02-2016,158.3,165,157,164.65,163.01,2675819,21683,436198578,551654,20.62,8,6.35
18-02-2016,161.6,163.6,156.35,159.55,159.92,3245708,23442,519063437,517185,15.93,7.25,-2.05
17-02-2016,155.35,160.8,151.4,159.15,156.15,4317886,36829,674231853,410997,9.52,9.4,3.8
16-02-2016,170.8,171,155.9,156.4,162.02,5059940,36571,819825539,981010,19.39,15.1,-14.4
15-02-2016,158.1,169.8,157.15,167.25,165.1,4511775,37935,744882124,887694,19.68,12.65,9.15
12-02-2016,157,157.6,148.3,154.95,152.34,5166258,44179,787024908,1003843,19.43,9.3,-2.05
11-02-2016,159.95,167.45,152.1,154.2,159.36,9834525,79190,1567249143,1513740,15.39,15.35,-5.75
10-02-2016,165.1,166.3,158.05,158.95,161.74,3674507,31781,594320019,1036655,28.21,8.25,-6.15
09-02-2016,169.7,172.6,166,167,168.79,2672324,20775,451055811,450010,16.84,6.6,-2.7
08-02-2016,170,176.8,168.7,172.05,173.69,2909278,26124,505320055,563930,19.38,8.1,2.05
05-02-2016,164,169.25,162.35,168.2,166.13,2475508,19875,411249899,755217,30.51,6.9,4.2
04-02-2016,168.9,169.7,160.8,163.05,164.86,2595289,24702,427850599,635208,24.48,8.9,-5.85
03-02-2016,168.2,168.2,163.45,166.05,165.81,3399078,29317,563605355,923704,27.18,4.75,-2.15
02-02-2016,173,177.4,168.5,169.45,172.62,3963363,40891,684169755,779333,19.66,8.9,-3.55
01-02-2016,182,182.5,172.35,172.9,175.54,2805484,27377,492484511,1027347,36.62,10.15,-9.1
29-01-2016,184.2,185.55,178.2,179.95,180.62,2795659,22178,504960635,698753,24.99,7.35,-4.25
28-01-2016,184.5,186.2,182.5,185.35,184.4,1244585,11543,229505283,336757,27.06,3.7,0.85
27-01-2016,184.9,186.1,181.25,184.3,183.86,2380658,19803,437696234,868117,36.47,4.85,-0.6
25-01-2016,187.9,188.8,182.05,182.9,185.31,1700105,15951,315048617,564171,33.18,6.75,-5
22-01-2016,177.1,185,177.1,184.3,182.52,2513103,23707,458681773,645353,25.68,7.9,7.2
21-01-2016,177,178.75,172.45,175.85,175.58,3304691,30843,580234162,679546,20.56,6.3,-1.15
20-01-2016,180.8,180.8,171.6,173.7,175.21,3560531,34175,623842104,1334237,37.47,9.2,-7.1
19-01-2016,183.8,187.25,181.85,183.1,184.1,2348244,20983,432318949,547796,23.33,5.4,-0.7
18-01-2016,185,187.5,179.3,181.1,183.48,3987880,34244,731699357,1333826,33.45,8.2,-3.9
15-01-2016,197.5,198,181.15,184.75,190.1,3289601,36005,625356137,1163483,35.37,16.85,-12.75
14-01-2016,197.45,201.4,194.45,195.8,197.43,2100876,22877,414774316,478259,22.76,6.95,-1.65
13-01-2016,201,202.35,194.1,200.95,198.81,2839483,23714,564513999,685973,24.16,8.25,-0.05
12-01-2016,205,205.5,199.1,199.85,201.46,2294892,24073,462319616,798744,34.81,6.4,-5.15
11-01-2016,207,207.6,202.65,204.3,204.69,2215131,19032,453412058,647798,29.24,4.95,-2.7
08-01-2016,211.45,212.55,208.5,208.95,210.12,1498892,15400,314943831,513094,34.23,4.05,-2.5
07-01-2016,215,215,209,209.55,210.89,2310928,21868,487351594,800334,34.63,6,-5.45
06-01-2016,218.25,219.9,216.3,217,218.01,1495570,13802,326043077,377208,25.22,3.6,-1.25
05-01-2016,222.2,223,217.75,218.25,219.76,1967198,24503,432309050,568512,28.9,5.25,-3.95
04-01-2016,227.4,227.4,220.5,220.95,222.77,1712144,17606,381411336,645428,37.7,6.9,-6.45
01-01-2016,225,228.9,224.5,227.65,226.85,1116988,8587,253387898,223551,20.01,4.4,2.65
31-12-2015,226.1,226.6,224,224.4,224.97,1177836,11015,264976736,413152,35.08,2.6,-1.7
30-12-2015,229.25,229.55,224.85,225.8,227.16,1352460,11304,307227740,526553,38.93,4.7,-3.45
29-12-2015,229.85,229.9,227.7,228.5,228.93,499826,5570,114424059,124777,24.96,2.2,-1.35
28-12-2015,228.65,230.05,228,228.85,229.2,714172,6885,163688163,203166,28.45,2.05,0.2
24-12-2015,230.5,231.15,227.9,228.65,228.86,610364,7370,139688859,165961,27.19,3.25,-1.85
23-12-2015,229.8,231.2,229.3,229.9,230.17,818385,7688,188371236,277530,33.91,1.9,0.1
22-12-2015,232.1,232.3,227.55,228.3,230.22,1133514,10453,260954076,335195,29.57,4.75,-3.8
21-12-2015,226.75,230.95,226.65,230.35,229.32,998240,9610,228911874,270918,27.14,4.3,3.6
18-12-2015,230.5,232.4,226,226.65,229.72,1607912,18883,369372136,559028,34.77,6.4,-3.85
17-12-2015,230,232.5,228.7,231,230.76,1046507,11653,241488810,234953,22.45,3.8,1
16-12-2015,227.3,229.65,225.55,227.3,227.79,1184222,12287,269754648,221284,18.69,4.1,0
15-12-2015,226.95,227.7,224,226.1,225.48,1133088,12049,255486453,322575,28.47,3.7,-0.85
14-12-2015,226,227.9,224.3,226.5,226.36,1215935,13588,275244063,265848,21.86,3.6,0.5
11-12-2015,233,233.9,225.1,227.1,228.83,1845669,19008,422341223,496716,26.91,8.8,-5.9
10-12-2015,236.6,236.95,230.4,231.95,233,1455180,16094,339054533,454259,31.22,6.55,-4.65
09-12-2015,236,238.2,233.65,234.35,235.85,873487,9059,206011743,185042,21.18,4.55,-1.65
08-12-2015,238.2,240.1,235.2,235.9,237.57,794606,8709,188772070,225366,28.36,4.9,-2.3
07-12-2015,242.2,243,238.45,239.15,239.92,674630,8200,161858488,188696,27.97,4.55,-3.05
04-12-2015,240,242,238.15,240.95,240.04,920525,12024,220959169,214401,23.29,3.85,0.95
03-12-2015,244.75,244.75,240.25,241.15,242.58,749906,8797,181910386,229637,30.62,4.5,-3.6
02-12-2015,250.1,250.65,244.15,244.75,245.85,730039,7582,179479975,180757,24.76,6.5,-5.35
01-12-2015,250.45,251.85,249,249.3,249.79,2243838,12215,560491941,1197903,53.39,2.85,-1.15
30-11-2015,250,252.9,248.75,250.45,251.21,901977,11706,226582178,213263,23.64,4.15,0.45
27-11-2015,242.8,250.15,242.8,249.55,247.22,1564631,15436,386810545,355945,22.75,7.35,6.75
26-11-2015,241.55,244.8,241.1,242.75,243.13,687265,7369,167093101,195174,28.4,3.7,1.2
24-11-2015,242.5,243.9,241,241.5,242.52,649830,7564,157596680,160039,24.63,2.9,-1
23-11-2015,244,245.15,240.75,242.9,243.38,807622,8718,196558366,132008,16.35,4.4,-1.1
20-11-2015,244,249.45,242.1,243,245.42,1010658,10949,248033884,137895,13.64,7.35,-1
19-11-2015,243.5,245.05,241.6,243.85,243.59,802430,8507,195462173,158467,19.75,3.45,0.35
18-11-2015,247.2,248.8,239.75,241.05,244.09,1088954,9996,265798074,283836,26.07,9.05,-6.15
17-11-2015,250,251.5,246.95,248,248.89,1158220,12656,288268999,248812,21.48,4.55,-2
16-11-2015,239.5,248.85,239.2,247.95,244.96,1452615,14490,355830042,373046,25.68,9.65,8.45
13-11-2015,242.4,242.4,238,240.2,240.04,928095,8706,222780366,234619,25.28,4.4,-2.2
11-11-2015,243.4,244.55,242.8,243.25,243.38,333211,4703,81095552,153754,46.14,1.75,-0.15
10-11-2015,245.4,247.25,240.2,241.3,243.74,1144486,10289,278952773,205012,17.91,7.05,-4.1
09-11-2015,236.5,248.35,235.6,246.1,244.74,1805810,18324,441953722,324123,17.95,12.75,9.6
06-11-2015,235.2,244.7,233.1,243.25,241.4,3357717,34122,810552081,457225,13.62,11.6,8.05
05-11-2015,238.65,239.1,233.4,234.2,236.41,1227784,10339,290263665,279857,22.79,5.7,-4.45
04-11-2015,239,240.35,237,238.45,238.67,666193,8423,159000168,127600,19.15,3.35,-0.55
03-11-2015,239.45,239.75,235.25,236.2,237.3,872950,9504,207152760,237118,27.16,4.5,-3.25
02-11-2015,238.7,238.7,232.85,236.9,235.51,1100526,11919,259185373,253222,23.01,5.85,-1.8
30-10-2015,238.5,240.35,235.25,237.2,238.09,977433,10204,232719961,247096,25.28,5.1,-1.3
29-10-2015,241.65,242,236.55,237.1,239.01,1049640,11727,250872174,357137,34.02,5.45,-4.55
28-10-2015,248.25,249.35,241,242,243.83,1227774,12440,299371915,504073,41.06,8.35,-6.25
27-10-2015,251.15,252.2,248.05,248.65,249.98,599139,7373,149770603,170027,28.38,4.15,-2.5
26-10-2015,255,255.9,250.45,251.15,253.34,908520,9374,230162336,301960,33.24,5.45,-3.85
23-10-2015,252.55,254.75,251.7,252.85,253.13,566589,8484,143418988,133825,23.62,3.05,0.3
21-10-2015,254.4,255.85,248.6,249.7,251.32,764236,10478,192066122,197026,25.78,7.25,-4.7
20-10-2015,255.25,256.9,253.15,254.45,254.88,611799,8853,155936539,119039,19.46,3.75,-0.8
19-10-2015,256.5,257.9,253.6,254.5,255.2,755880,8065,192900409,229526,30.37,4.3,-2
16-10-2015,250,257,248.2,254.9,252.13,1221370,14258,307944210,397715,32.56,8.8,4.9
15-10-2015,245.5,249.75,245.4,248.95,248.48,1299266,21417,322841624,394464,30.36,4.35,3.45
14-10-2015,243.3,246.75,243.25,244.25,244.76,662273,9792,162095603,246557,37.23,3.5,0.95
13-10-2015,244,247.25,242.15,243.4,244.59,1064111,12727,260265874,268300,25.21,5.1,-0.6
12-10-2015,244,245.5,241.5,244.5,244.15,887430,11107,216667333,264437,29.8,4,0.5
09-10-2015,245.7,247.8,240.9,243.2,244.81,1290028,15213,315811998,377121,29.23,6.9,-2.5
08-10-2015,243,245.15,241.05,243.35,243.24,986830,12179,240037474,202571,20.53,4.1,0.35
07-10-2015,240.25,244,239,243.35,242.35,1110917,12802,269225638,280934,25.29,5,3.1
06-10-2015,242.2,243,237.7,240.25,240.15,1201590,11516,288564111,231771,19.29,5.3,-1.95
05-10-2015,238,240.8,237.4,239.85,239.48,1050347,12000,251533164,232981,22.18,3.4,1.85
01-10-2015,242,242,234.9,235.4,237.25,1274231,14315,302317374,327456,25.7,7.1,-6.6
30-09-2015,245,246.5,236,237.25,239.1,1744128,20541,417014256,472906,27.11,10.5,-7.75
29-09-2015,237,245.4,232.3,242,240.32,3161573,32129,759778405,452763,14.32,13.1,5
28-09-2015,241,243.7,238.6,239.55,241.49,1044011,11056,252115461,219784,21.05,5.1,-1.45
24-09-2015,240,241.5,238.25,239.15,239.69,876104,10360,209996312,163394,18.65,3.25,-0.85
23-09-2015,236,241.85,233.65,240.1,238.52,1389774,14146,331487743,242549,17.45,8.2,4.1
22-09-2015,247.9,248.5,236.55,237.9,242.49,1407104,15226,341206121,434577,30.88,11.95,-10
21-09-2015,240,247,237.5,245.15,242.37,1310460,13598,317621584,434102,33.13,9.5,5.15
18-09-2015,239,246.15,239,242.35,243.79,1846842,21594,450243726,427670,23.16,7.15,3.35
16-09-2015,236.8,237.6,235.15,236.65,236.41,943128,11240,222960720,279349,29.62,2.45,-0.15
15-09-2015,235.15,238.35,232.75,233.8,235.31,1404116,15643,330397191,275767,19.64,5.6,-1.35
14-09-2015,231.9,235.95,230.05,235.15,233.25,1137995,13009,265433081,309266,27.18,5.9,3.25
11-09-2015,230.5,233.3,228.2,230.15,230.8416037,1453803,16104,335598216,379169,26.08,5.1,-0.35
10-09-2015,227.8,230,224.25,227.6,226.0556937,1609894,17964,363925705,444152,27.59,5.75,-0.2
09-09-2015,234.1,234.3,229.25,231.55,232.0958503,1601153,18965,371620967,419603,26.21,5.05,-2.55
08-09-2015,222.8,230,221.25,228.3,226.2006011,1902841,21359,430423778,406228,21.35,8.75,5.5
07-09-2015,226.9,227.7,220.6,221.7,224.1605781,1948821,23677,436848842,441101,22.63,7.1,-5.2
04-09-2015,232.5,232.5,224.25,225.05,226.048186,2524425,30463,570641692,861912,34.14,8.25,-7.45
03-09-2015,233.9,235.5,231.15,232.6,233.0149362,1976804,23561,460624858,500429,25.32,4.35,-1.3
02-09-2015,241.8,243,230.05,230.6,234.4414467,3178008,38446,745056793,1063684,33.47,12.95,-11.2
01-09-2015,245.1,245.1,238,239.1,240.468938,2329747,28594,560231787,863406,37.06,7.1,-6
31-08-2015,249,251.45,245.3,247.1,248.029845,1820139,22185,451448794,506979,27.85,6.15,-1.9
28-08-2015,254,255.95,247.55,249.25,251.9378164,1555330,17396,391846444,405968,26.1,8.4,-4.75
27-08-2015,251.5,252.2,248.1,249.45,250.0266025,1313300,15257,328359937,435733,33.18,4.1,-2.05
26-08-2015,253.7,253.7,245.25,245.8,248.700188,1970965,23056,490179366,597675,30.32,8.45,-7.9
25-08-2015,249,254.8,240.1,253.4,249.1431152,2720627,31564,677825486,579301,21.29,14.7,4.4
24-08-2015,255,257.85,242.3,245.5,252.1793739,4080271,46631,1028960186,1564495,38.34,15.55,-9.5
21-08-2015,263,268.7,256.6,267.4,263.2146746,1935143,23749,509358035,485004,25.06,12.1,4.4
20-08-2015,278.7,281.65,268.1,270.45,273.6273894,1726902,16799,472527686,423542,24.53,13.55,-8.25
19-08-2015,283.1,285.8,275.85,278.05,280.4886289,1464277,15103,410713048,351474,24,9.95,-5.05
18-08-2015,281.4,287.9,275.6,283.95,282.8912358,2409507,29471,681628413,487368,20.23,12.3,2.55
17-08-2015,272.05,281.8,270.6,279.05,277.8535232,2977291,32886,827250794,674815,22.67,11.2,7
14-08-2015,261.4,269.5,259.35,268.45,265.0826447,2069038,20738,548466065,474004,22.91,10.15,7.05
13-08-2015,259.55,262.85,258.3,259.4,260.3819123,1519223,16389,395578190,408184,26.87,4.55,-0.15
12-08-2015,267.7,267.75,255,256.45,261.0307481,3216358,35438,839568335,992428,30.86,12.75,-11.25
11-08-2015,286,289.5,268.25,269.3,277.6090198,5134060,57160,1425261364,1043718,20.33,21.25,-16.7
10-08-2015,281.7,286,280.7,283.1,283.7977926,1074550,12655,304954918,264937,24.66,5.3,1.4
07-08-2015,288.25,288.5,280.25,281.4,284.0587776,974810,11306,276903337,268453,27.54,8.25,-6.85
06-08-2015,286.2,290.65,282.15,288.25,287.1659368,1209780,13913,347407607,234933,19.42,8.5,2.05
05-08-2015,289,291.85,284.5,285.35,287.9989509,1144843,14452,329713583,233423,20.39,7.35,-3.65
04-08-2015,282.9,289.85,276.75,288.2,283.8237434,2959912,35199,840093304,639637,21.61,13.1,5.3
03-08-2015,270.7,282.7,270,281.05,279.828016,2279764,25848,637941837,787241,34.53,12.7,10.35
31-07-2015,258.9,273.3,257.8,270.4,266.8882779,3267367,25751,872021952,1501652,45.96,15.5,11.5
30-07-2015,253.7,259.4,253.7,256.9,256.8048146,1048147,10594,269169196,275265,26.26,5.7,3.2
29-07-2015,260.15,260.85,252.4,253.7,255.7214021,1266973,12851,323992112,450299,35.54,8.45,-6.45
28-07-2015,259.5,263.85,258.4,259.35,260.4882818,786894,8773,204976666,196346,24.95,5.45,-0.15
27-07-2015,263.65,263.7,258.5,259.05,260.3908719,774182,9496,201589926,278121,35.92,5.2,-4.6
24-07-2015,270,270.6,262.25,263.5,266.035313,677739,8370,180302507,217784,32.13,8.35,-6.5
23-07-2015,270,271.8,267.3,269.5,269.5024872,753651,7860,203110819,118134,15.67,4.5,-0.5
22-07-2015,264,269.9,262.1,268.65,266.4871782,724394,9163,193041713,185098,25.55,7.8,4.65
21-07-2015,267.45,269.7,263.5,264.25,266.807958,584471,6651,155941514,150224,25.7,6.2,-3.2
20-07-2015,272,272.5,266.15,267.35,267.9967654,785885,8679,210614638,248179,31.58,6.35,-4.65
17-07-2015,272.9,273.85,270.65,271.05,271.9212558,559254,7744,152073050,117780,21.06,3.2,-1.85
16-07-2015,269.8,272.2,268.25,271.75,270.3845316,786354,9320,212617958,168804,21.47,3.95,1.95
15-07-2015,268.8,271.7,267.55,268.3,269.5575746,636166,6730,171483364,129100,20.29,4.15,-0.5
14-07-2015,274,274.25,267.75,268.6,270.4946838,816083,9592,220746113,207508,25.43,6.5,-5.4
13-07-2015,271.5,274.25,267.95,273.55,271.7116524,995316,10360,270438955,178980,17.98,6.3,2.05
10-07-2015,270,271,266.65,270.5,269.5542805,723805,8048,195104736,143727,19.86,4.35,0.5
09-07-2015,267,271.3,267,267.75,269.0872194,748675,7566,201458874,110108,14.71,4.3,0.75
08-07-2015,269.9,271,265.6,267.4,268.2324747,1020382,10988,273699589,238410,23.36,5.4,-2.5
07-07-2015,270.6,274.6,270.25,272.7,272.5496262,773533,10777,210826130,241480,31.22,4.35,2.1
06-07-2015,262.55,271.7,261.9,270.9,266.8612131,1061015,11259,283143750,267950,25.25,9.8,8.35
03-07-2015,267.9,269.9,266.8,268.85,268.3920721,694589,8156,186422181,148830,21.43,3.1,0.95
02-07-2015,268.5,271.25,266.4,267.4,268.5799148,898813,9362,241403119,172653,19.21,4.85,-1.1
01-07-2015,262,269.5,262,267.6,266.5317879,1250209,12786,333220440,249610,19.97,7.5,5.6
30-06-2015,259.25,263.5,257.75,262.8,261.1127723,2245542,11751,586339697,1233163,54.92,5.75,3.55
29-06-2015,258,260.35,255,259.55,257.4588661,2869055,16758,738663647,1731027,60.33,5.35,1.55
